YEAR,YEAR_LONG,COUNTY_CODE,COUNTY_NAME,DISTRICT_CODE,DISTRICT_NAME,TOTAL_ENROLLMENT,CHG,PCT_CHG,CHG_10Y,PCT_CHG_10Y
2020,2020-21,27,Morris,3240,Mine Hill Township School District,339,4,0.011940298507462588,NA,NA
2021,2021-22,27,Morris,3240,Mine Hill Township School District,348,9,0.026548672566371723,NA,NA
2022,2022-23,27,Morris,3240,Mine Hill Township School District,355,7,0.02011494252873569,-28,-0.07310704960835512
2013,2013-14,27,Morris,3340,Montville Twp,3974.5,NA,NA,NA,NA
2014,2014-15,27,Morris,3340,Montville Twp,3862.5,-112,-0.02817964523839478,NA,NA
2015,2015-16,27,Morris,3340,Montville Twp,3773.5,-89,-0.023042071197410974,NA,NA
2016,2016-17,27,Morris,3340,Montville Twp,3697.5,-76,-0.02014045316019608,NA,NA
2017,2017-18,27,Morris,3340,Montville Twp,3604.5,-93,-0.02515212981744419,NA,NA
2018,2018-19,27,Morris,3340,Montville Twp,3594,-10.5,-0.0029130253849355414,NA,NA
2019,2019-20,27,Morris,3340,Montville Twp,3511.5,-82.5,-0.022954924874791338,NA,NA
2020,2020-21,27,Morris,3340,Montville Township School District,3386,-125.5,-0.035739712373629495,NA,NA
2021,2021-22,27,Morris,3340,Montville Township School District,3366.5,-19.5,-0.005759007678676875,NA,NA
2022,2022-23,27,Morris,3340,Montville Township School District,3423.5,57,0.016931531263923993,-551,-0.13863379041388857
2013,2013-14,27,Morris,3364,Educ Serv Comm Morris Co,53,NA,NA,NA,NA
2014,2014-15,27,Morris,3364,Educ Serv Comm Morris Co,67,14,0.26415094339622636,NA,NA
2015,2015-16,27,Morris,3364,Educ Serv Comm Morris Co,62,-5,-0.07462686567164178,NA,NA
2016,2016-17,27,Morris,3364,Educ Serv Comm Morris Co,70,8,0.12903225806451624,NA,NA
2017,2017-18,27,Morris,3364,Educ Serv Comm Morris Co,65,-5,-0.0714285714285714,NA,NA
2018,2018-19,27,Morris,3364,Educ Serv Comm Morris Co,53,-12,-0.18461538461538463,NA,NA
2019,2019-20,27,Morris,3364,Educ Serv Comm Morris Co,17,-36,-0.679245283018868,NA,NA
2020,2020-21,27,Morris,3364,Educational Services Commission Of Morris County,37,20,1.176470588235294,NA,NA
2021,2021-22,27,Morris,3364,Educational Services Commission Of Morris County,31,-6,-0.16216216216216217,NA,NA
2022,2022-23,27,Morris,3364,Educational Services Commission Of Morris County,31,0,0,-22,-0.41509433962264153
2013,2013-14,27,Morris,3365,Morris County Vocational,928.5,NA,NA,NA,NA
2014,2014-15,27,Morris,3365,Morris County Vocational,998,69.5,0.0748519116855142,NA,NA
2015,2015-16,27,Morris,3365,Morris County Vocational,1005.5,7.5,0.007515030060120331,NA,NA
2016,2016-17,27,Morris,3365,Morris County Vocational,1054.5,49,0.04873197414221786,NA,NA
2017,2017-18,27,Morris,3365,Morris County Vocational,1117,62.5,0.05926979611190131,NA,NA
2018,2018-19,27,Morris,3365,Morris County Vocational,1230.5,113.5,0.10161145926589077,NA,NA
2019,2019-20,27,Morris,3365,Morris County Vocational,1383,152.5,0.12393336042259251,NA,NA
2020,2020-21,27,Morris,3365,Morris County Vocational School District,1458.5,75.5,0.05459146782357194,NA,NA
2021,2021-22,27,Morris,3365,Morris County Vocational School District,1504,45.5,0.0311964346931779,NA,NA
2022,2022-23,27,Morris,3365,Morris County Vocational School District,1501.5,-2.5,-0.0016622340425531679,573,0.617124394184168
2013,2013-14,27,Morris,3370,Morris Hills Regional,2724,NA,NA,NA,NA
2014,2014-15,27,Morris,3370,Morris Hills Regional,2762.5,38.5,0.01413362701908949,NA,NA
2015,2015-16,27,Morris,3370,Morris Hills Regional,2776.5,14,0.005067873303167492,NA,NA
2016,2016-17,27,Morris,3370,Morris Hills Regional,2794,17.5,0.006302899333693546,NA,NA
2017,2017-18,27,Morris,3370,Morris Hills Regional,2782.5,-11.5,-0.004115962777380133,NA,NA
2018,2018-19,27,Morris,3370,Morris Hills Regional,2697,-85.5,-0.030727762803234526,NA,NA
2019,2019-20,27,Morris,3370,Morris Hills Regional,2647.5,-49.5,-0.01835372636262511,NA,NA
2020,2020-21,27,Morris,3370,Morris Hills Regional School District,2604,-43.5,-0.01643059490084986,NA,NA
2021,2021-22,27,Morris,3370,Morris Hills Regional School District,2556.5,-47.5,-0.01824116743471582,NA,NA
2022,2022-23,27,Morris,3370,Morris Hills Regional School District,2616.5,60,0.02346958732642279,-107.5,-0.039464023494860445
2013,2013-14,27,Morris,3380,Morris Plains Boro,622,NA,NA,NA,NA
2014,2014-15,27,Morris,3380,Morris Plains Boro,613,-9,-0.014469453376205754,NA,NA
2015,2015-16,27,Morris,3380,Morris Plains Boro,604,-9,-0.014681892332789603,NA,NA
2016,2016-17,27,Morris,3380,Morris Plains Boro,575,-29,-0.04801324503311255,NA,NA
2017,2017-18,27,Morris,3380,Morris Plains Boro,570,-5,-0.008695652173912993,NA,NA
2018,2018-19,27,Morris,3380,Morris Plains Boro,569,-1,-0.0017543859649122862,NA,NA
2019,2019-20,27,Morris,3380,Morris Plains Boro,592,23,0.040421792618629215,NA,NA
2020,2020-21,27,Morris,3380,Morris Plains School District,575,-17,-0.028716216216216228,NA,NA
2021,2021-22,27,Morris,3380,Morris Plains School District,579,4,0.006956521739130528,NA,NA
2022,2022-23,27,Morris,3380,Morris Plains School District,574,-5,-0.008635578583765069,-48,-0.07717041800643087
2013,2013-14,27,Morris,3385,Morris School District,5097.5,NA,NA,NA,NA
2014,2014-15,27,Morris,3385,Morris School District,5225.5,128,0.025110348209906874,NA,NA
2015,2015-16,27,Morris,3385,Morris School District,5229,3.5,6.697923643670389e-4,NA,NA
2016,2016-17,27,Morris,3385,Morris School District,5210.5,-18.5,-0.003537961369286635,NA,NA
2017,2017-18,27,Morris,3385,Morris School District,5094,-116.5,-0.02235869878130703,NA,NA
2018,2018-19,27,Morris,3385,Morris School District,5113,19,0.0037298782881822756,NA,NA
2019,2019-20,27,Morris,3385,Morris School District,5238,125,0.024447486798357065,NA,NA
2020,2020-21,27,Morris,3385,Morris School District,5393,155,0.029591447117220282,NA,NA
2021,2021-22,27,Morris,3385,Morris School District,5435.5,42.5,0.007880585944743279,NA,NA
2022,2022-23,27,Morris,3385,Morris School District,5593,157.5,0.028976175144880933,495.5,0.09720451201569391
2013,2013-14,27,Morris,3410,Mount Arlington Boro,335,NA,NA,NA,NA
2014,2014-15,27,Morris,3410,Mount Arlington Boro,345,10,0.029850746268656803,NA,NA
2015,2015-16,27,Morris,3410,Mount Arlington Boro,333,-12,-0.034782608695652195,NA,NA
2016,2016-17,27,Morris,3410,Mount Arlington Boro,352,19,0.05705705705705699,NA,NA
2017,2017-18,27,Morris,3410,Mount Arlington Boro,353,1,0.0028409090909091717,NA,NA
2018,2018-19,27,Morris,3410,Mount Arlington Boro,360,7,0.019830028328611915,NA,NA
2019,2019-20,27,Morris,3410,Mount Arlington Boro,364,4,0.011111111111111072,NA,NA
2020,2020-21,27,Morris,3410,Mount Arlington Public School District,336,-28,-0.07692307692307687,NA,NA
2021,2021-22,27,Morris,3410,Mount Arlington Public School District,340,4,0.011904761904761862,NA,NA
2022,2022-23,27,Morris,3410,Mount Arlington Public School District,337,-3,-0.008823529411764675,2,0.005970149253731405
2013,2013-14,27,Morris,3450,Mount Olive Twp,4628,NA,NA,NA,NA
2014,2014-15,27,Morris,3450,Mount Olive Twp,4670.5,42.5,0.009183232497839144,NA,NA
2015,2015-16,27,Morris,3450,Mount Olive Twp,4568,-102.5,-0.02194625843057485,NA,NA
2016,2016-17,27,Morris,3450,Mount Olive Twp,4567.5,-0.5,-1.0945709281962035e-4,NA,NA
2017,2017-18,27,Morris,3450,Mount Olive Twp,4610,42.5,0.009304871373836843,NA,NA
2018,2018-19,27,Morris,3450,Mount Olive Twp,4617.5,7.5,0.0016268980477223138,NA,NA
2019,2019-20,27,Morris,3450,Mount Olive Twp,4655.5,38,0.008229561451001732,NA,NA
2020,2020-21,27,Morris,3450,Mount Olive Township School District,4613.5,-42,-0.00902158736977765,NA,NA
2021,2021-22,27,Morris,3450,Mount Olive Township School District,4557,-56.5,-0.012246667389183896,NA,NA
2022,2022-23,27,Morris,3450,Mount Olive Township School District,4742,185,0.040596883914856274,114,0.024632670700086345
2013,2013-14,27,Morris,3460,Mountain Lakes Boro,1539,NA,NA,NA,NA
2014,2014-15,27,Morris,3460,Mountain Lakes Boro,1532.5,-6.5,-0.0042235217673813885,NA,NA
2015,2015-16,27,Morris,3460,Mountain Lakes Boro,1523,-9.5,-0.006199021207177857,NA,NA
2016,2016-17,27,Morris,3460,Mountain Lakes Boro,1526,3,0.001969796454366346,NA,NA
2017,2017-18,27,Morris,3460,Mountain Lakes Boro,1509.5,-16.5,-0.01081258191349932,NA,NA
2018,2018-19,27,Morris,3460,Mountain Lakes Boro,1486.5,-23,-0.015236833388539206,NA,NA
2019,2019-20,27,Morris,3460,Mountain Lakes Boro,1454.5,-32,-0.021527077026572528,NA,NA
2020,2020-21,27,Morris,3460,Mountain Lakes Public School District,1405,-49.5,-0.034032313509797185,NA,NA
2021,2021-22,27,Morris,3460,Mountain Lakes Public School District,1370.5,-34.5,-0.02455516014234871,NA,NA
2022,2022-23,27,Morris,3460,Mountain Lakes Public School District,1355.5,-15,-0.01094491061656333,-183.5,-0.1192332683560754
2013,2013-14,27,Morris,3520,Netcong Boro,303,NA,NA,NA,NA
2014,2014-15,27,Morris,3520,Netcong Boro,296,-7,-0.02310231023102305,NA,NA
2015,2015-16,27,Morris,3520,Netcong Boro,289,-7,-0.023648648648648685,NA,NA
2016,2016-17,27,Morris,3520,Netcong Boro,295,6,0.02076124567474058,NA,NA
2017,2017-18,27,Morris,3520,Netcong Boro,315,20,0.06779661016949157,NA,NA
2018,2018-19,27,Morris,3520,Netcong Boro,285,-30,-0.09523809523809523,NA,NA
2019,2019-20,27,Morris,3520,Netcong Boro,288,3,0.010526315789473717,NA,NA
2020,2020-21,27,Morris,3520,Netcong School District,283,-5,-0.01736111111111116,NA,NA
2021,2021-22,27,Morris,3520,Netcong School District,277,-6,-0.021201413427561877,NA,NA
2022,2022-23,27,Morris,3520,Netcong School District,295,18,0.06498194945848379,-8,-0.02640264026402639
2013,2013-14,27,Morris,3950,Parsippany-Troy Hills Twp,7023.5,NA,NA,NA,NA
2014,2014-15,27,Morris,3950,Parsippany-Troy Hills Twp,6925,-98.5,-0.014024346835623258,NA,NA
2015,2015-16,27,Morris,3950,Parsippany-Troy Hills Twp,7012.5,87.5,0.012635379061371799,NA,NA
2016,2016-17,27,Morris,3950,Parsippany-Troy Hills Twp,6983.5,-29,-0.004135472370766502,NA,NA
2017,2017-18,27,Morris,3950,Parsippany-Troy Hills Twp,7031.5,48,0.006873344311591589,NA,NA
2018,2018-19,27,Morris,3950,Parsippany-Troy Hills Twp,7145.5,114,0.01621275687975543,NA,NA
2019,2019-20,27,Morris,3950,Parsippany-Troy Hills Twp,7189,43.5,0.00608774753341268,NA,NA
2020,2020-21,27,Morris,3950,Parsippany-Troy Hills Township School District,7131,-58,-0.008067881485603001,NA,NA
2021,2021-22,27,Morris,3950,Parsippany-Troy Hills Township School District,6999.5,-131.5,-0.018440611414948793,NA,NA
2022,2022-23,27,Morris,3950,Parsippany-Troy Hills Township School District,6984.5,-15,-0.002143010215015395,-39,-0.005552787071972709
2013,2013-14,27,Morris,4000,Long Hill Twp,846,NA,NA,NA,NA
2014,2014-15,27,Morris,4000,Long Hill Twp,830,-16,-0.01891252955082745,NA,NA
2015,2015-16,27,Morris,4000,Long Hill Twp,821,-9,-0.010843373493975905,NA,NA
2016,2016-17,27,Morris,4000,Long Hill Twp,830,9,0.010962241169305775,NA,NA
2017,2017-18,27,Morris,4000,Long Hill Twp,849,19,0.02289156626506017,NA,NA
2018,2018-19,27,Morris,4000,Long Hill Twp,851,2,0.002355712603062443,NA,NA
2019,2019-20,27,Morris,4000,Long Hill Twp,889,38,0.044653349001175124,NA,NA
2020,2020-21,27,Morris,4000,Long Hill Township School District,793,-96,-0.10798650168728907,NA,NA
2021,2021-22,27,Morris,4000,Long Hill Township School District,830,37,0.046658259773013855,NA,NA
2022,2022-23,27,Morris,4000,Long Hill Township School District,832,2,0.002409638554216942,-14,-0.01654846335697402
2013,2013-14,27,Morris,4080,Pequannock Twp,2252.5,NA,NA,NA,NA
2014,2014-15,27,Morris,4080,Pequannock Twp,2224,-28.5,-0.01265260821309655,NA,NA
2015,2015-16,27,Morris,4080,Pequannock Twp,2162.5,-61.5,-0.02765287769784175,NA,NA
2016,2016-17,27,Morris,4080,Pequannock Twp,2129.5,-33,-0.015260115606936409,NA,NA
2017,2017-18,27,Morris,4080,Pequannock Twp,2118,-11.5,-0.005400328715660985,NA,NA
2018,2018-19,27,Morris,4080,Pequannock Twp,2086,-32,-0.01510859301227574,NA,NA
2019,2019-20,27,Morris,4080,Pequannock Twp,2038,-48,-0.0230105465004794,NA,NA
2020,2020-21,27,Morris,4080,Pequannock Township School District,2045,7,0.0034347399411187585,NA,NA
2021,2021-22,27,Morris,4080,Pequannock Township School District,2091,46,0.02249388753056225,NA,NA
2022,2022-23,27,Morris,4080,Pequannock Township School District,2077.5,-13.5,-0.0064562410329985775,-175,-0.0776914539400666
2013,2013-14,27,Morris,4330,Randolph Twp,4918,NA,NA,NA,NA
2014,2014-15,27,Morris,4330,Randolph Twp,4819,-99,-0.02013013420089471,NA,NA
2015,2015-16,27,Morris,4330,Randolph Twp,4788,-31,-0.006432869890018678,NA,NA
2016,2016-17,27,Morris,4330,Randolph Twp,4687.5,-100.5,-0.020989974937343336,NA,NA
2017,2017-18,27,Morris,4330,Randolph Twp,4702,14.5,0.0030933333333333923,NA,NA
2018,2018-19,27,Morris,4330,Randolph Twp,4613.5,-88.5,-0.018821777966822606,NA,NA
2019,2019-20,27,Morris,4330,Randolph Twp,4520,-93.5,-0.02026660886528664,NA,NA
2020,2020-21,27,Morris,4330,Randolph Township School District,4296.5,-223.5,-0.049446902654867286,NA,NA
2021,2021-22,27,Morris,4330,Randolph Township School District,4303.5,7,0.001629233096706706,NA,NA
2022,2022-23,27,Morris,4330,Randolph Township School District,4211.5,-92,-0.02137794818171257,-706.5,-0.14365595770638473
2013,2013-14,27,Morris,4440,Riverdale Boro,332,NA,NA,NA,NA
2014,2014-15,27,Morris,4440,Riverdale Boro,324,-8,-0.02409638554216864,NA,NA
2015,2015-16,27,Morris,4440,Riverdale Boro,342,18,0.05555555555555558,NA,NA
2016,2016-17,27,Morris,4440,Riverdale Boro,337,-5,-0.014619883040935644,NA,NA
2017,2017-18,27,Morris,4440,Riverdale Boro,333,-4,-0.011869436201780381,NA,NA
2018,2018-19,27,Morris,4440,Riverdale Boro,334,1,0.0030030030030030463,NA,NA
2019,2019-20,27,Morris,4440,Riverdale Boro,322,-12,-0.0359281437125748,NA,NA
2020,2020-21,27,Morris,4440,Riverdale School District,295,-27,-0.08385093167701863,NA,NA
2021,2021-22,27,Morris,4440,Riverdale School District,285,-10,-0.03389830508474578,NA,NA
2022,2022-23,27,Morris,4440,Riverdale School District,285,0,0,-47,-0.14156626506024095
2013,2013-14,27,Morris,4480,Rockaway Boro,625,NA,NA,NA,NA
2014,2014-15,27,Morris,4480,Rockaway Boro,578,-47,-0.07520000000000004,NA,NA
2015,2015-16,27,Morris,4480,Rockaway Boro,583,5,0.00865051903114189,NA,NA
2016,2016-17,27,Morris,4480,Rockaway Boro,603,20,0.03430531732418518,NA,NA
2017,2017-18,27,Morris,4480,Rockaway Boro,579,-24,-0.03980099502487566,NA,NA
2018,2018-19,27,Morris,4480,Rockaway Boro,555,-24,-0.041450777202072575,NA,NA
2019,2019-20,27,Morris,4480,Rockaway Boro,545,-10,-0.018018018018018056,NA,NA
2020,2020-21,27,Morris,4480,Rockaway Borough School District,506,-39,-0.07155963302752288,NA,NA
2021,2021-22,27,Morris,4480,Rockaway Borough School District,520,14,0.027667984189723382,NA,NA
2022,2022-23,27,Morris,4480,Rockaway Borough School District,542,22,0.04230769230769238,-83,-0.13280000000000003
2013,2013-14,27,Morris,4490,Rockaway Twp,2379,NA,NA,NA,NA
2014,2014-15,27,Morris,4490,Rockaway Twp,2359,-20,-0.008406893652795344,NA,NA
2015,2015-16,27,Morris,4490,Rockaway Twp,2399,40,0.0169563374311148,NA,NA
2016,2016-17,27,Morris,4490,Rockaway Twp,2393,-6,-0.002501042100875317,NA,NA
2017,2017-18,27,Morris,4490,Rockaway Twp,2340,-53,-0.02214793146677807,NA,NA
2018,2018-19,27,Morris,4490,Rockaway Twp,2267,-73,-0.031196581196581197,NA,NA
2019,2019-20,27,Morris,4490,Rockaway Twp,2348,81,0.03573003970004418,NA,NA
2020,2020-21,27,Morris,4490,Rockaway Township School District,2271,-77,-0.032793867120954,NA,NA
2021,2021-22,27,Morris,4490,Rockaway Township School District,2334,63,0.02774108322324964,NA,NA
2022,2022-23,27,Morris,4490,Rockaway Township School District,2379,45,0.019280205655527016,0,0
2013,2013-14,27,Morris,4560,Roxbury Twp,3730,NA,NA,NA,NA
2014,2014-15,27,Morris,4560,Roxbury Twp,3696.5,-33.5,-0.008981233243967823,NA,NA
2015,2015-16,27,Morris,4560,Roxbury Twp,3669,-27.5,-0.0074394697687001354,NA,NA
2016,2016-17,27,Morris,4560,Roxbury Twp,3574.5,-94.5,-0.025756336876533115,NA,NA
2017,2017-18,27,Morris,4560,Roxbury Twp,3583,8.5,0.0023779549587354953,NA,NA
2018,2018-19,27,Morris,4560,Roxbury Twp,3512,-71,-0.019815796818308695,NA,NA
2019,2019-20,27,Morris,4560,Roxbury Twp,3456,-56,-0.015945330296127547,NA,NA
2020,2020-21,27,Morris,4560,Roxbury Township School District,3386.5,-69.5,-0.02010995370370372,NA,NA
2021,2021-22,27,Morris,4560,Roxbury Township School District,3382,-4.5,-0.0013288055514543151,NA,NA
2022,2022-23,27,Morris,4560,Roxbury Township School District,3390.5,8.5,0.0025133057362507483,-339.5,-0.09101876675603215
2013,2013-14,27,Morris,5520,Washington Twp,2333,NA,NA,NA,NA
2014,2014-15,27,Morris,5520,Washington Twp,2272,-61,-0.026146592370338673,NA,NA
2015,2015-16,27,Morris,5520,Washington Twp,2206,-66,-0.029049295774647876,NA,NA
2016,2016-17,27,Morris,5520,Washington Twp,2085,-121,-0.054850407978241145,NA,NA
2017,2017-18,27,Morris,5520,Washington Twp,2061,-24,-0.01151079136690647,NA,NA
2018,2018-19,27,Morris,5520,Washington Twp,2000,-61,-0.02959728287239205,NA,NA
2019,2019-20,27,Morris,5520,Washington Twp,2015,15,0.007500000000000062,NA,NA
2020,2020-21,27,Morris,5520,Washington Township School District,1923,-92,-0.04565756823821343,NA,NA
2021,2021-22,27,Morris,5520,Washington Township School District,1921,-2,-0.0010400416016640435,NA,NA
2022,2022-23,27,Morris,5520,Washington Township School District,1974,53,0.027589796980739267,-359,-0.1538791255893699
2013,2013-14,27,Morris,5660,West Morris Regional,2745,NA,NA,NA,NA
2014,2014-15,27,Morris,5660,West Morris Regional,2671.5,-73.5,-0.02677595628415297,NA,NA
2015,2015-16,27,Morris,5660,West Morris Regional,2603.5,-68,-0.025453864869923293,NA,NA
2016,2016-17,27,Morris,5660,West Morris Regional,2578.5,-25,-0.00960245822930672,NA,NA
2017,2017-18,27,Morris,5660,West Morris Regional,2463.5,-115,-0.044599573395384895,NA,NA
2018,2018-19,27,Morris,5660,West Morris Regional,2434,-29.5,-0.011974832555307513,NA,NA
2019,2019-20,27,Morris,5660,West Morris Regional,2364.5,-69.5,-0.02855382087099423,NA,NA
2020,2020-21,27,Morris,5660,West Morris Regional High School District,2226.5,-138,-0.05836329033622334,NA,NA
2021,2021-22,27,Morris,5660,West Morris Regional High School District,2172.5,-54,-0.02425331237368067,NA,NA
2022,2022-23,27,Morris,5660,West Morris Regional High School District,2059.5,-113,-0.0520138089758343,-685.5,-0.24972677595628412
2013,2013-14,27,Morris,5770,Wharton Boro,778,NA,NA,NA,NA
2014,2014-15,27,Morris,5770,Wharton Boro,780,2,0.0025706940874035134,NA,NA
2015,2015-16,27,Morris,5770,Wharton Boro,789,9,0.011538461538461497,NA,NA
2016,2016-17,27,Morris,5770,Wharton Boro,782,-7,-0.008871989860583018,NA,NA
2017,2017-18,27,Morris,5770,Wharton Boro,738,-44,-0.05626598465473143,NA,NA
2018,2018-19,27,Morris,5770,Wharton Boro,733,-5,-0.006775067750677488,NA,NA
2019,2019-20,27,Morris,5770,Wharton Boro,748,15,0.02046384720327432,NA,NA
2020,2020-21,27,Morris,5770,Wharton Borough School District,694,-54,-0.07219251336898391,NA,NA
2021,2021-22,27,Morris,5770,Wharton Borough School District,691,-3,-0.004322766570605152,NA,NA
2022,2022-23,27,Morris,5770,Wharton Borough School District,692,1,0.0014471780028944004,-86,-0.11053984575835474
2013,2013-14,29,Ocean,0185,Barnegat Twp,3173.5,NA,NA,NA,NA
2014,2014-15,29,Ocean,0185,Barnegat Twp,3179.5,6,0.0018906570033085934,NA,NA
2015,2015-16,29,Ocean,0185,Barnegat Twp,3148,-31.5,-0.009907218116055994,NA,NA
2016,2016-17,29,Ocean,0185,Barnegat Twp,3157,9,0.002858958068614914,NA,NA
2017,2017-18,29,Ocean,0185,Barnegat Twp,3124,-33,-0.010452961672473893,NA,NA
2018,2018-19,29,Ocean,0185,Barnegat Twp,3097,-27,-0.008642765685019205,NA,NA
2019,2019-20,29,Ocean,0185,Barnegat Twp,3447,350,0.11301259283177267,NA,NA
2020,2020-21,29,Ocean,0185,Barnegat Township School District,3466,19,0.0055120394545982165,NA,NA
2021,2021-22,29,Ocean,0185,Barnegat Township School District,3512.5,46.5,0.013416041546451263,NA,NA
2022,2022-23,29,Ocean,0185,Barnegat Township School District,3596.5,84,0.023914590747331044,423,0.13329131873325983
2013,2013-14,29,Ocean,0210,Bay Head Boro,135,NA,NA,NA,NA
2014,2014-15,29,Ocean,0210,Bay Head Boro,147,12,0.0888888888888888,NA,NA
2015,2015-16,29,Ocean,0210,Bay Head Boro,149,2,0.013605442176870763,NA,NA
2016,2016-17,29,Ocean,0210,Bay Head Boro,129,-20,-0.13422818791946312,NA,NA
2017,2017-18,29,Ocean,0210,Bay Head Boro,129,0,0,NA,NA
2018,2018-19,29,Ocean,0210,Bay Head Boro,122,-7,-0.054263565891472854,NA,NA
2019,2019-20,29,Ocean,0210,Bay Head Boro,122,0,0,NA,NA
2020,2020-21,29,Ocean,0210,Bay Head Borough School District,127,5,0.040983606557376984,NA,NA
2021,2021-22,29,Ocean,0210,Bay Head Borough School District,130,3,0.023622047244094446,NA,NA
2022,2022-23,29,Ocean,0210,Bay Head Borough School District,123,-7,-0.05384615384615388,-12,-0.0888888888888889
2013,2013-14,29,Ocean,0230,Beach Haven Boro,73,NA,NA,NA,NA
2014,2014-15,29,Ocean,0230,Beach Haven Boro,65,-8,-0.1095890410958904,NA,NA
2015,2015-16,29,Ocean,0230,Beach Haven Boro,63,-2,-0.03076923076923077,NA,NA
2016,2016-17,29,Ocean,0230,Beach Haven Boro,70,7,0.11111111111111116,NA,NA
2017,2017-18,29,Ocean,0230,Beach Haven Boro,67,-3,-0.042857142857142816,NA,NA
2018,2018-19,29,Ocean,0230,Beach Haven Boro,52,-15,-0.22388059701492535,NA,NA
